Date,chuo-1,chuo-2,chuo-3,chuo-4,chuo-5,chuo-6,toyohira-1,toyohira-2,toyohira-3,toyohira-4,kiyota-1,kiyota-2,kita-1,kita-2,kita-3,kita-4,kita-5,kita-6,higashi-1,higashi-2,higashi-3,higashi-4,higashi-5,higashi-6,shiroishi-1,shiroishi-2,shiroishi-3,shiroishi-4,atsubetsu-1,atsubetsu-2,atsubetsu-3,atsubetsu-4,minami-1,minami-2,minami-3,minami-4,minami-5,minami-6,minami-7,nishi-1,nishi-2,nishi-3,nishi-4,teine-1,teine-2,teine-3
2023-04-26,5.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,0.0,4.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,3.0,4.0,0.0
2023-04-27,1.0,1.0,1.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,3.0
2023-04-28,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0
2023-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,1.0,1.0,1.0,6.0,3.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
2023-05-02,4.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0
2023-05-03,6.0,3.0,4.0,3.0,4.0,6.0,3.0,6.0,4.0,4.0,6.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0
2023-05-04,1.0,1.0,1.0,4.0,6.0,3.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0
2023-05-05,3.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0
2023-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,1.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0
2023-05-09,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0
2023-05-10,5.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0
2023-05-11,1.0,1.0,1.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0
2023-05-12,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0
2023-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,1.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,6.0,4.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
2023-05-16,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,6.0,4.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0
2023-05-17,2.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,3.0,6.0,4.0,3.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0
2023-05-18,1.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0
2023-05-19,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0
2023-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,1.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0
2023-05-23,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0
2023-05-24,5.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,6.0,4.0,4.0,6.0,3.0,4.0,3.0,6.0,6.0,3.0,4.0,6.0
2023-05-25,1.0,1.0,1.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,6.0,1.0,1.0,1.0,4.0,6.0,3.0,3.0
2023-05-26,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0
2023-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29,1.0,1.0,1.0,6.0,3.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
2023-05-30,4.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0
2023-05-31,6.0,3.0,4.0,3.0,4.0,6.0,3.0,6.0,4.0,4.0,6.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0
2023-06-01,1.0,1.0,1.0,4.0,6.0,3.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0
2023-06-02,3.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0
2023-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,1.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0
2023-06-06,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0
2023-06-07,5.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0
2023-06-08,1.0,1.0,1.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0
2023-06-09,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0
2023-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,1.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,6.0,4.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
2023-06-13,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,6.0,4.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0
2023-06-14,2.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,3.0,6.0,4.0,3.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0
2023-06-15,1.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0
2023-06-16,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0
2023-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,1.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0
2023-06-20,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0
2023-06-21,5.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,6.0,4.0,4.0,6.0,3.0,4.0,3.0,6.0,6.0,3.0,4.0,6.0
2023-06-22,1.0,1.0,1.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,6.0,1.0,1.0,1.0,4.0,6.0,3.0,3.0
2023-06-23,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0
2023-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,1.0,1.0,1.0,6.0,3.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0
2023-06-27,4.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0
2023-06-28,6.0,3.0,4.0,3.0,4.0,6.0,3.0,6.0,4.0,4.0,6.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0
2023-06-29,1.0,1.0,1.0,4.0,6.0,3.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0
2023-06-30,3.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,1.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0
2023-07-04,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0
2023-07-05,5.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0
